cbg,"(0, 10)","(10, 20)","(20, 30)","(30, 40)","(40, 50)","(50, 60)","(60, 70)","(70, 80)","(80, 90)","(90, 100)","(100, 110)","(110, 120)","(120, 130)",local_spssim,count
60730001001,0.6804536390237483,0.3546140409705513,-0.0011849919596916309,-0.0005482026783616452,,0.0,,,,,,,,0.2066668970712493,6
60730001002,0.6954655243344473,0.16715719291109937,0.2322270655404004,-0.0012571040683078418,0.2729250986133284,0.0,,,,,,,,0.22775296288849464,7
60730002011,0.5310563626331084,0.2942439637471244,0.3815062122463382,0.17558076115831137,0.16708376877868933,-0.0008341842455333335,-0.0004970339741291241,0.0,,,,,,0.19351748129298865,9
60730002021,0.5110714564671227,0.24895815147819575,0.26757868917464195,0.1863877837914708,0.08718590866772616,-0.003555222176786982,0.0,,,0.0,,,,0.1622033459252963,9
60730002022,0.20322220162755747,0.05661072300849911,0.11800586947445246,-0.0014094996577192268,0.0,-0.0005097680657485527,,,,0.0,,,,0.053702789483863034,8
60730002023,0.354950120405137,0.11712435377223882,0.21953920640026542,-0.00040604028626540166,-0.00528387083430558,-0.0022216219808891325,,,,,,,,0.11395035791269682,7
60730003001,0.03257123309577085,-0.007043408619670823,-0.0033531450024437736,0.0,0.0,,0.0,,,,,,,0.003695779912276042,7
60730003002,0.49815167181745595,0.27749858501678787,0.46304812225399017,0.21942121490555447,0.08004097964800203,0.11442903323114301,0.24303242957888402,0.0,,,,,,0.23695275455647719,9
60730003003,0.6265648963811411,0.5306511483560165,0.5598952034975995,0.4203092131212002,0.27902144789090605,0.441796171638956,0.18011787491336706,-0.0004136932455539186,,0.0,,,,0.33754914028373695,10
60730003004,0.21655911214066162,0.25970569887396466,0.3324637156642046,0.11158919529296053,0.1247622808642422,-0.0009016112664473854,-0.0006157372087730873,0.0,,,,,,0.13044533179510165,9
60730003005,-0.011555345236646272,0.062250723329380676,-0.003225925544567579,,0.0,-0.0006368516458534677,0.0,,,,,,,0.007805433483718893,7
60730004001,0.7593383173493313,0.7572566007296747,0.8879415136692683,0.5808759516838646,0.4875202218649685,0.5423024784970515,0.47641052911491244,0.5719846287494263,0.0,,,,,0.5626255824064998,10
60730004002,0.6290149284801917,0.6417353696862331,0.6515560771247055,0.44437920927602814,0.23331194605748656,0.4882570846602286,0.4706714100630475,,,,,,,0.5084180036211315,8
60730004003,0.8854326819997488,0.9138254744780866,0.8953495578562221,0.8269586131270077,0.7337857507940223,0.7775302263824477,0.6220477948768708,0.0,0.0,,,,,0.6283255666127118,10
60730005001,0.2698806919642132,0.027798765359889215,-0.0037396269809701873,0.0,-0.0006001341303471587,-0.0005579959759357547,,,,,,,,0.048796950039474894,7
60730005002,0.16213528339833097,0.039610109786781526,0.06731084317616247,0.0,-0.0006419997496333595,0.0,,,,,,,,0.04473570610194027,7
